ID,CorrectedLongitude,CorrectedLatitude
13538,11.5804627956,48.1382196633
13539,11.5804627956,48.1382196633
13540,11.5804627956,48.1382196633
13541,11.5805453224,48.1382568193
13542,11.5805453224,48.1382568193
13543,11.5804029016,48.1381143206
13544,11.5805410885,48.1381744712
13545,11.5805410885,48.1381744712
13546,11.5800778717,48.1379156441
13547,11.5800778717,48.1379156441
13548,11.5800778717,48.1379156441
13549,11.5800302,48.1379974
13550,11.5791811379,48.1384408083
13551,11.5790727,48.1384437
13552,11.5790237853,48.1383792556
13553,11.5790237853,48.1383792556
13554,11.5781134202,48.137264672
13555,11.5760588349,48.1357895303
13556,11.5743302,48.1354348
13557,11.5736175,48.1357319
13558,11.572951,48.1354234
13559,11.5724032165,48.135301703
13560,11.5721068,48.1352556
13561,11.570671763,48.1344962145
13562,11.5708259073,48.1338391781
13563,11.5714450395,48.134120338
13564,11.5714450395,48.134120338
13565,11.5714450395,48.134120338
13566,11.5712974776,48.1341149811
13567,11.5714877677,48.1340624536
13568,11.5714877677,48.1340624536
13569,11.5714877677,48.1340624536
13570,11.5714877677,48.1340624536
13571,11.5714877677,48.1340624536
13572,11.571393279,48.1340347761
13573,11.5714877677,48.1340624536
13574,11.5714877677,48.1340624536
13575,11.5714877677,48.1340624536
13576,11.5714877677,48.1340624536
13577,11.5714877677,48.1340624536
13578,11.5714877677,48.1340624536
13579,11.5714877677,48.1340624536
13580,11.5714877677,48.1340624536
13581,11.5714390049,48.1339751484
13582,11.5713415185,48.1339492141
13583,11.5713415185,48.1339492141
13584,11.5708259073,48.1338391781
13585,11.5705463539,48.1339417491
13586,11.5700633556,48.1340559143
13587,11.5682273972,48.1337173984
13588,11.5687269479,48.1329203412
13589,11.5683581507,48.1326832985
13590,11.5674251415,48.131548877
13591,11.5666358201,48.1308891849
13592,11.565516446,48.1297953945
13593,11.5654005487,48.1296323982
13594,11.5645150103,48.1284177862
13595,11.5634844401,48.1271655649
13596,11.5623602749,48.1259425296
13597,11.5619031535,48.1252024124
13598,11.5615003799,48.1246832618
13599,11.5602532948,48.1233900483
13600,11.5590439701,48.1227900895
13601,11.5573733122,48.1236949335
13602,11.5565835059,48.1243242801
13603,11.5566790016,48.1243479658
13604,11.5566790016,48.1243479658
13605,11.5566790016,48.1243479658
13606,11.5565835059,48.1243242801
13607,11.5565835059,48.1243242801
13608,11.5565835059,48.1243242801
13609,11.5565835059,48.1243242801
13610,11.5565835059,48.1243242801
13611,11.5566790016,48.1243479658
13612,11.5566790016,48.1243479658
13613,11.5566790016,48.1243479658
13614,11.5564019029,48.1242110296
13615,11.5563779463,48.1242297428
13616,11.5557980448,48.1241655542
13617,11.5548750478,48.1233986927
13618,11.5546877504,48.1233878327
13619,11.5546877504,48.1233878327
13620,11.5547981324,48.1233347864
13621,11.5546877504,48.1233878327
13622,11.5546926295,48.1234648186
13623,11.5546926295,48.1234648186
13624,11.5546926295,48.1234648186
13625,11.5551870193,48.1227321359
13626,11.5551870193,48.1227321359
13627,11.5551870193,48.1227321359
13628,11.5551032362,48.122786729
13629,11.5550199305,48.1228419841
13630,11.5548166088,48.1230600857
13631,11.554721217,48.12327088
13632,11.554721217,48.12327088
13633,11.5547981324,48.1233347864
13634,11.5547981324,48.1233347864
13635,11.5546877504,48.1233878327
13636,11.5547981324,48.1233347864
13637,11.5547981324,48.1233347864
13638,11.5547981324,48.1233347864
13639,11.5546877504,48.1233878327
13640,11.5547981324,48.1233347864
13641,11.5547981324,48.1233347864
13642,11.5547650683,48.1234512515
13643,11.5547692926,48.1235290275
13644,11.5547692926,48.1235290275
13645,11.5546926295,48.1234648186
13646,11.5547650683,48.1234512515
13647,11.5547761,48.1234603
13648,11.5547650683,48.1234512515
13649,11.5547761,48.1234603
13650,11.5547761,48.1234603
13651,11.5547761,48.1234603
13652,11.5547761,48.1234603
13653,11.554865021,48.1234145502
13654,11.5547761,48.1234603
13655,11.5546926295,48.1234648186
13656,11.554616085,48.1234004686
13657,11.5546926295,48.1234648186
13658,11.5546926295,48.1234648186
13659,11.5546926295,48.1234648186
13660,11.5546926295,48.1234648186
13661,11.5546926295,48.1234648186
13662,11.5546926295,48.1234648186
13663,11.5546926295,48.1234648186
13664,11.5546926295,48.1234648186
13665,11.5546926295,48.1234648186
13666,11.5546926295,48.1234648186
13667,11.5546926295,48.1234648186
13668,11.5550345093,48.1238221181
13669,11.5556654051,48.1241884753
13670,11.555682536,48.1243072727
13671,11.5568765898,48.1253018044
13672,11.5579056881,48.1262237035
13673,11.557905094,48.1263237018
13674,11.5580014309,48.1264996816
13675,11.5568398916,48.1275903609
13676,11.5557364675,48.1287036048
13677,11.5556611491,48.1300888986
13678,11.5559635862,48.1314667124
13679,11.55577636,48.1325718029
13680,11.5557981655,48.1328188993
13681,11.5557981655,48.1328188993
13682,11.5556910241,48.1337770244
13683,11.5556907179,48.1342770143
13684,11.5556907179,48.1342770143
13685,11.5558115232,48.1353970316
13686,11.5553861029,48.1364302116
13687,11.5558955687,48.1372837969
13688,11.5558989391,48.1373837401
13689,11.5558027031,48.1374967834
13690,11.5558384034,48.1385043236
13691,11.5559522576,48.1388815625
13692,11.5556551,48.1396476
13693,11.5562823994,48.1419780328
13694,11.5561444147,48.1419800155
13695,11.5565241415,48.1430239182
13696,11.5575184,48.143487
13697,11.5577282806,48.1434172968
13698,11.5584110597,48.143277641
13699,11.5600268191,48.1429959343
13700,11.5610842,48.1422893
13701,11.5616859872,48.1420357916
13702,11.5616859872,48.1420357916
13703,11.5635912632,48.1415790547
13704,11.5655637,48.1409428
13705,11.5676091597,48.1404389717
13706,11.5693770709,48.1402770064
13707,11.5711430676,48.1396309935
13708,11.5718438,48.1394249
13709,11.5718821806,48.1394132161
13710,11.5718821806,48.1394132161
13711,11.5718821806,48.1394132161
13712,11.572592483,48.1392458606
13713,11.5726464232,48.1391858652
13714,11.5725709713,48.1391322932
13715,11.5726765683,48.1389339223
13716,11.5726765683,48.1389339223
13717,11.5726019628,48.1388697548
13718,11.5726765683,48.1389339223
13719,11.5726765683,48.1389339223
13720,11.5726765683,48.1389339223
13721,11.5724747027,48.1391593554
13722,11.5724747027,48.1391593554
13723,11.5727891218,48.1398198834
13724,11.5739816626,48.1402227188
13725,11.5748915141,48.1412846257
13726,11.57481995,48.1415158241
13727,11.5750136,48.141439
13728,11.5750294363,48.1415366082
13729,11.5750294363,48.1415366082
13730,11.57481995,48.1415158241
13731,11.5746267606,48.1415675722
13732,11.57481995,48.1415158241
13733,11.57481995,48.1415158241
13734,11.57481995,48.1415158241
13735,11.57481995,48.1415158241
13736,11.5747233553,48.1415416982
13737,11.5747233553,48.1415416982
13738,11.5747233553,48.1415416982
13739,11.5749151318,48.1414851729
13740,11.5749151318,48.1414851729
13741,11.57481995,48.1415158241
13742,11.5749151318,48.1414851729
13743,11.57481995,48.1415158241
13744,11.5749535447,48.1413630617
13745,11.5750136,48.141439
13746,11.575068044,48.1416288548
13747,11.575068044,48.1416288548
13748,11.5750056351,48.1414429119
13749,11.5750294363,48.1415366082
13750,11.5749151318,48.1414851729
13751,11.5749535447,48.1413630617
13752,11.5749151318,48.1414851729
13753,11.5748915141,48.1412846257
13754,11.5749151318,48.1414851729
13755,11.5749151318,48.1414851729
13756,11.5749151318,48.1414851729
13757,11.5749151318,48.1414851729
13758,11.5749151318,48.1414851729
13759,11.5753681568,48.1425886212
13760,11.5753625091,48.1426884616
13761,11.5753568613,48.1427883019
13762,11.5755492,48.1429171
13763,11.5748013,48.1432234
13764,11.5739789213,48.1434271869
13765,11.5726834002,48.1437990776
13766,11.5709283748,48.1442568713
13767,11.5692049208,48.144912635
13768,11.567175649,48.1452498007
13769,11.5655925293,48.1457822572
13770,11.565304636,48.1458666217
13771,11.5643173458,48.1463877486
13772,11.5638599558,48.1464218101
13773,11.5620144647,48.1468232012
13774,11.5620596487,48.147884289
13775,11.5627907282,48.1489964508
13776,11.5628219519,48.1490600587
13777,11.5638959354,48.1488273403
13778,11.5650958145,48.1479620496
13779,11.5642792585,48.1466504891
13780,11.5642792585,48.1466504891
13781,11.5642215928,48.1465687904
13782,11.5626883099,48.1466336423
13783,11.5623995191,48.1467148818
13784,11.5619182011,48.146850281
13785,11.561990932,48.1475492128
13786,11.5627925389,48.1488170488
13787,11.5626589493,48.1488082074
13788,11.5629485715,48.149030525
13789,11.5629046943,48.1491040805
13790,11.5629046943,48.1491040805
13791,11.5634093154,48.1491510863
13792,11.5634910159,48.1491184348
13793,11.5634910159,48.1491184348
13794,11.563463047,48.1492354244
13795,11.5634910159,48.1491184348
13796,11.5635263122,48.1488686223
13797,11.5635128636,48.1487874475
13798,11.5634168393,48.1488153639
13799,11.5633208149,48.1488432803
13800,11.5632247906,48.1488711967
13801,11.5634300372,48.1488956615
13802,11.563492461,48.1489239051
13803,11.563492461,48.1489239051
13804,11.563492461,48.1489239051
13805,11.563492461,48.1489239051
13806,11.5634142109,48.1489612864
13807,11.5634142109,48.1489612864
13808,11.563492461,48.1489239051
13809,11.5635105645,48.1489345284
13810,11.5635105645,48.1489345284
13811,11.5634142109,48.1489612864
13812,11.5635105645,48.1489345284
13813,11.5652460409,48.1484575548
13814,11.5667786677,48.148027821
13815,11.5688304643,48.1474788977
13816,11.5705128161,48.1468035446
13817,11.5696696615,48.1454693623
13818,11.5688014,48.1444287
13819,11.5681127058,48.1430535243
13820,11.5675900142,48.1416887136
13821,11.5685958274,48.1422502752
13822,11.5685247952,48.1412213334
13823,11.5666776414,48.1407694486
13824,11.5648449331,48.1411998555
13825,11.5628344426,48.141599977
13826,11.5618188747,48.1421234604
13827,11.561706,48.1421625
13828,11.5603759,48.1426301
13829,11.5585993005,48.1432100748
13830,11.5579181,48.1433543
13831,11.5572469666,48.143614765
13832,11.5570755346,48.143684579
13833,11.5563811104,48.1423585431
13834,11.5561688787,48.14217346
13835,11.5561694251,48.1421327084
13836,11.5561478147,48.1417019837
13837,11.555803072,48.1394238838
13838,11.55594547,48.1393070138
13839,11.5560522994,48.1391437317
13840,11.5560461969,48.1387247095
13841,11.5561799404,48.1374912193
13842,11.5559418098,48.1363836106
13843,11.5558030089,48.1352974952
13844,11.5559127254,48.1339053735
13845,11.5557061767,48.1325417187
13846,11.5557795591,48.1310968966
13847,11.5557803006,48.1296267043
13848,11.5557651543,48.1293270869
13849,11.5561466347,48.1281898006
13850,11.5574249466,48.1270447482
13851,11.5575679,48.1257902
13852,11.5563182574,48.1245972395
13853,11.5558749768,48.1242294405
13854,11.5549519466,48.123462619
13855,11.5550421081,48.1233215993
13856,11.5549536071,48.1233681563
13857,11.5549536071,48.1233681563
13858,11.5549536071,48.1233681563
13859,11.5549536071,48.1233681563
13860,11.5549536071,48.1233681563
13861,11.5549536071,48.1233681563
13862,11.5549536071,48.1233681563
13863,11.5549536071,48.1233681563
13864,11.5550421081,48.1233215993
13865,11.5550421081,48.1233215993
13866,11.5550421081,48.1233215993
13867,11.5550421081,48.1233215993
13868,11.5550421081,48.1233215993
13869,11.5550421081,48.1233215993
13870,11.5550421081,48.1233215993
13871,11.5549536071,48.1233681563
13872,11.5549536071,48.1233681563
13873,11.5549536071,48.1233681563
13874,11.5549536071,48.1233681563
13875,11.5549536071,48.1233681563
13876,11.5549536071,48.1233681563
13877,11.5549536071,48.1233681563
13878,11.5549536071,48.1233681563
13879,11.5549536071,48.1233681563
13880,11.5550421081,48.1233215993
13881,11.5549536071,48.1233681563
13882,11.5549536071,48.1233681563
13883,11.5549536071,48.1233681563
13884,11.5549536071,48.1233681563
13885,11.554721217,48.12327088
13886,11.5548750478,48.1233986927
13887,11.5548750478,48.1233986927
13888,11.5547981324,48.1233347864
13889,11.5547981324,48.1233347864
13890,11.5547981324,48.1233347864
13891,11.5546877504,48.1233878327
13892,11.554865021,48.1234145502
13893,11.554865021,48.1234145502
13894,11.553680572,48.1233293578
13895,11.5523961722,48.1239108908
13896,11.5504895561,48.1246178033
13897,11.5504895561,48.1246178033
13898,11.5495898789,48.1248509943
13899,11.5482956046,48.1259252311
13900,11.5477076,48.1265652
13901,11.546715453,48.1273706675
13902,11.5449368972,48.1278825848
13903,11.5433877232,48.1282722398
13904,11.5428241388,48.1285016185
13905,11.5415629,48.1291093
13906,11.5402196429,48.1297516503
13907,11.5390234302,48.1302437577
13908,11.5392337427,48.1313136729
13909,11.5392337427,48.1313136729
13910,11.5395097211,48.1326860662
13911,11.5396010209,48.1335792448
13912,11.5397757304,48.1337158865
13913,11.5389153533,48.1337994414
13914,11.5374043324,48.1339888835
13915,11.5369017834,48.134073929
13916,11.5370046521,48.1339803726
13917,11.5371055291,48.1338801845
13918,11.5372581095,48.1338125325
13919,11.5369191913,48.1339340364
13920,11.5369191913,48.1339340364
13921,11.5368258773,48.1336812211
13922,11.5364690517,48.1335266009
13923,11.5367581919,48.1338038304
13924,11.5371055291,48.1338801845
13925,11.5372055194,48.133881577
13926,11.5370055388,48.133878792
13927,11.5371055291,48.1338801845
13928,11.5371055291,48.1338801845
13929,11.5371055291,48.1338801845
13930,11.5370055388,48.133878792
13931,11.5369191913,48.1339340364
13932,11.5369191913,48.1339340364
13933,11.5370055388,48.133878792
13934,11.5370581487,48.1338085701
13935,11.5370055388,48.133878792
13936,11.5369191913,48.1339340364
13937,11.5370046521,48.1339803726
13938,11.5370046521,48.1339803726
13939,11.5394134206,48.1337674651
13940,11.5394911663,48.1325878027
13941,11.5393443,48.131236
13942,11.5392935439,48.130936131
13943,11.5389238094,48.1299516041
13944,11.5390397,48.1298486
13945,11.5406425,48.1295534
13946,11.5422155877,48.1290014432
13947,11.5435355549,48.1284069461
13948,11.543905202,48.1279807518
13949,11.5442517917,48.1278647481
13950,11.5442517917,48.1278647481
13951,11.5455129759,48.1276494851
13952,11.5474963,48.1269444
13953,11.548676439,48.1258421596
13954,11.5489069228,48.1256521269
13955,11.549412328,48.1254305345
13956,11.550922721,48.1245345076
13957,11.5516922436,48.1241243032
13958,11.552580808,48.1238340167
13959,11.553498795,48.123412767
13960,11.5544287785,48.1230876049
13961,11.5544563067,48.123161633
13962,11.5546877504,48.1233878327
13963,11.5547650683,48.1234512515
13964,11.554865021,48.1234145502
13965,11.5547981324,48.1233347864
13966,11.5547981324,48.1233347864
13967,11.5547981324,48.1233347864
13968,11.5547981324,48.1233347864
13969,11.5547981324,48.1233347864
13970,11.5547981324,48.1233347864
13971,11.5547981324,48.1233347864
13972,11.5547981324,48.1233347864
13973,11.5547981324,48.1233347864
13974,11.554721217,48.12327088
13975,11.554721217,48.12327088
13976,11.5551491646,48.1238540246
13977,11.5554524529,48.1241147585
13978,11.5558974711,48.1243785946
13979,11.5552145482,48.1248559346
13980,11.5537137287,48.1257543636
13981,11.5530829621,48.1264814493
13982,11.5513781591,48.1275378204
13983,11.5512595959,48.1277999797
13984,11.5525483079,48.128895256
13985,11.5526111123,48.1289730738
13986,11.5533666193,48.1304272741
13987,11.5536938013,48.1317926004
13988,11.5534746884,48.1332172144
13989,11.5534367,48.1335128
13990,11.5527208165,48.1346075324
13991,11.5542864342,48.1350896484
13992,11.5554763323,48.1349342708
13993,11.5554763323,48.1349342708
13994,11.5564711039,48.1349031066
13995,11.5573789238,48.1346792087
13996,11.5573277316,48.1347176418
13997,11.5573277316,48.1347176418
13998,11.5571808051,48.1347065759
13999,11.5571808051,48.1347065759
14000,11.5571808051,48.1347065759
14001,11.5573594047,48.1348124934
14002,11.5573277316,48.1347176418
14003,11.5573594047,48.1348124934
14004,11.5573910777,48.1349073449
14005,11.5573594047,48.1348124934
14006,11.5573594047,48.1348124934
14007,11.5573594047,48.1348124934
14008,11.5573594047,48.1348124934
14009,11.5571808051,48.1347065759
14010,11.5573594047,48.1348124934
14011,11.5573277316,48.1347176418
14012,11.5573789238,48.1346792087
14013,11.557279858,48.1346928455
14014,11.557279858,48.1346928455
14015,11.5573277316,48.1347176418
14016,11.5573594047,48.1348124934
14017,11.557279858,48.1346928455
14018,11.557279858,48.1346928455
14019,11.557279858,48.1346928455
14020,11.5573789238,48.1346792087
14021,11.557279858,48.1346928455
14022,11.5559919504,48.1348697422
14023,11.5559426,48.1348219
14024,11.5544847302,48.1350635968
14025,11.5525687157,48.1349538939
14026,11.5534207983,48.1339330643
14027,11.5535292648,48.1329222205
14028,11.5531352791,48.1298164595
14029,11.5522947515,48.1285863875
14030,11.5514991606,48.1279805586
14031,11.5514991606,48.1279805586
14032,11.5521574134,48.1270875285
14033,11.5526248566,48.1267592944
14034,11.5526248566,48.1267592944
14035,11.5527046699,48.1266644018
14036,11.5537561183,48.1258841336
14037,11.555188918,48.1246295375
14038,11.5554333727,48.1239983149
14039,11.5548750478,48.1233986927
14040,11.5548750478,48.1233986927
14041,11.5548750478,48.1233986927
14042,11.5548750478,48.1233986927
14043,11.5548750478,48.1233986927
14044,11.5548750478,48.1233986927
14045,11.5547981324,48.1233347864
14046,11.554721217,48.12327088
14047,11.554721217,48.12327088
14048,11.5547981324,48.1233347864
14049,11.5547981324,48.1233347864
14050,11.5547981324,48.1233347864
14051,11.5547981324,48.1233347864
14052,11.5547981324,48.1233347864
14053,11.5547981324,48.1233347864
14054,11.5547981324,48.1233347864
14055,11.5547981324,48.1233347864
14056,11.5547981324,48.1233347864
14057,11.5547981324,48.1233347864
14058,11.5547981324,48.1233347864
14059,11.554721217,48.12327088
14060,11.554721217,48.12327088
14061,11.5547981324,48.1233347864
14062,11.5548750478,48.1233986927
14063,11.5548750478,48.1233986927
14064,11.5549519466,48.123462619
14065,11.5548750478,48.1233986927
14066,11.5547981324,48.1233347864
14067,11.5547981324,48.1233347864
14068,11.5547981324,48.1233347864
14069,11.5547981324,48.1233347864
14070,11.5547981324,48.1233347864
14071,11.5547981324,48.1233347864
14072,11.554721217,48.12327088
14073,11.5550421081,48.1233215993
14074,11.554721217,48.12327088
14075,11.554721217,48.12327088
14076,11.554721217,48.12327088
14077,11.554721217,48.12327088
14078,11.554721217,48.12327088
14079,11.554721217,48.12327088
14080,11.5547307256,48.12311835
14081,11.5547307256,48.12311835
14082,11.5551306092,48.1232750423
14083,11.5551306092,48.1232750423
14084,11.5551306092,48.1232750423
14085,11.5550421081,48.1233215993
14086,11.5550421081,48.1233215993
14087,11.5550421081,48.1233215993
14088,11.5547981324,48.1233347864
14089,11.5547981324,48.1233347864
14090,11.554721217,48.12327088
14091,11.554721217,48.12327088
14092,11.554721217,48.12327088
14093,11.554721217,48.12327088
14094,11.554721217,48.12327088
14095,11.554721217,48.12327088
14096,11.554721217,48.12327088
14097,11.554721217,48.12327088
14098,11.5547981324,48.1233347864
14099,11.554721217,48.12327088
14100,11.554721217,48.12327088
14101,11.5547981324,48.1233347864
14102,11.554721217,48.12327088
14103,11.554721217,48.12327088
14104,11.554721217,48.12327088
14105,11.554721217,48.12327088
14106,11.554721217,48.12327088
14107,11.5547981324,48.1233347864
14108,11.5547981324,48.1233347864
14109,11.5547981324,48.1233347864
14110,11.5547981324,48.1233347864
14111,11.5547981324,48.1233347864
14112,11.5547981324,48.1233347864
14113,11.5547981324,48.1233347864
14114,11.5547981324,48.1233347864
14115,11.5547981324,48.1233347864
14116,11.5547981324,48.1233347864
14117,11.5547981324,48.1233347864
14118,11.5547981324,48.1233347864
14119,11.5547981324,48.1233347864
14120,11.5547981324,48.1233347864
14121,11.5547981324,48.1233347864
14122,11.555588061,48.1241250885
14123,11.5567554385,48.1240239166
14124,11.5585185806,48.123079858
14125,11.5598875994,48.123049069
14126,11.5611844092,48.1241852295
14127,11.5618225276,48.1249551677
14128,11.5618225276,48.1249551677
14129,11.5620830624,48.1252516282
14130,11.5629819017,48.1264524978
14131,11.5636905,48.1273836
14132,11.5646336034,48.1285788294
14133,11.5646925088,48.1286596388
14134,11.5656323434,48.1299583908
14135,11.5667352217,48.1308783808
14136,11.5674506811,48.1317472397
14137,11.567637055,48.131841955
14138,11.5684304358,48.1333476152
14139,11.5684247828,48.1335362807
14140,11.5690206644,48.1336673597
14141,11.5699442667,48.1340702587
14142,11.5714860011,48.1351293937
14143,11.5718809733,48.1352758925
14144,11.5732078,48.1357437
14145,11.5755821498,48.1354371032
14146,11.5769718212,48.1365479924
14147,11.5786198393,48.1362486442
14148,11.5807156068,48.1356879653
14149,11.5807866685,48.1349914745
14150,11.5807866685,48.1349914745
14151,11.5803875728,48.1349817185
14152,11.5804871729,48.1349763124
14153,11.5802882722,48.1349935244
14154,11.5800001321,48.1353164903
14155,11.5802539799,48.1351797051
14156,11.5803290888,48.1353643861
14157,11.5803180737,48.1351603682
14158,11.5803180737,48.1351603682
14159,11.5803180737,48.1351603682
14160,11.5803180737,48.1351603682
14161,11.5803180737,48.1351603682
14162,11.5803180737,48.1351603682
14163,11.5805311,48.1356626
14164,11.5796664598,48.1360181485
14165,11.5791123868,48.1377331166
14166,11.5802311927,48.1379215589
14167,11.5809534778,48.138571038
14168,11.5810575506,48.1388315894
14169,11.5816842,48.1384482
14170,11.5815970292,48.1377936758
14171,11.5815514666,48.1380307155
14172,11.5816069706,48.1378931804
14173,11.581587087,48.1376941713
14174,11.5813759042,48.1375921871
14175,11.5815748,48.1375712
14176,11.5816062984,48.137567677
14177,11.5816062984,48.137567677
14178,11.5810905947,48.1389798572
14179,11.5816879013,48.1396677338
14180,11.5819869201,48.1397697977
14181,11.5821800107,48.1399993974
14182,11.5820512837,48.1398463309
14183,11.5820512837,48.1398463309
14184,11.5817985167,48.139536448
14185,11.5808298228,48.1397726177
14186,11.5803976366,48.1396186215
14187,11.5803976366,48.1396186215
14188,11.5803976366,48.1396186215
14189,11.5803976366,48.1396186215
14190,11.5803976366,48.1396186215
14191,11.5809167112,48.1397482498
14192,11.5817985167,48.139536448
14193,11.579293621,48.1391577168
14194,11.5786786666,48.1390110935
14195,11.5785130167,48.1387609734
14196,11.5790161242,48.1377601999
14197,11.5771844749,48.13645806
14198,11.5757224724,48.1355796148
14199,11.5737696817,48.1355315531
14200,11.5720623683,48.1352484155
14201,11.5705751165,48.1342998359
14202,11.5689742435,48.1338537305
14203,11.5687171914,48.1337845416
14204,11.567141824,48.1334946815
14205,11.5657503724,48.1331826173
14206,11.5639930155,48.1323155144
14207,11.5624299507,48.1315375378
14208,11.5605886368,48.1305562725
14209,11.5602477965,48.1300266993
14210,11.5607189833,48.1296552387
14211,11.5615334734,48.1293153809
14212,11.5619791453,48.1287081987
14213,11.5611302867,48.1278019384
14214,11.5608666488,48.1276587774
14215,11.559325359,48.1266180044
14216,11.5577185323,48.1260096499
14217,11.5569344869,48.1251073974
14218,11.5564723148,48.124724779
14219,11.5561088957,48.1246609963
14220,11.5551521,48.1237678
14221,11.5549519466,48.123462619
14222,11.5548421773,48.1235149239
14223,11.5548459556,48.1235932363
14224,11.5547650683,48.1234512515
14225,11.5547981324,48.1233347864
14226,11.5547650683,48.1234512515
14227,11.5547761,48.1234603
14228,11.5547650683,48.1234512515
14229,11.5546877504,48.1233878327
14230,11.5546877504,48.1233878327
14231,11.5565333,48.1243557
14232,11.5566790016,48.1243479658
14233,11.5566670153,48.1240706212
14234,11.556578592,48.1241173259
14235,11.556506953,48.1242599401
14236,11.5565333,48.1243557
14237,11.5565333,48.1243557
14238,11.5565835059,48.1243242801
14239,11.5565835059,48.1243242801
14240,11.5565835059,48.1243242801
14241,11.5562283258,48.1243053297
14242,11.5561642,48.1244697
14243,11.5561642,48.1244697
14244,11.5548421773,48.1235149239
14245,11.5547981324,48.1233347864
14246,11.5547981324,48.1233347864
14247,11.5547981324,48.1233347864
14248,11.5547307256,48.12311835
14249,11.5547307256,48.12311835
14250,11.554721217,48.12327088
14251,11.554721217,48.12327088
14252,11.554721217,48.12327088
14253,11.554721217,48.12327088
14254,11.554721217,48.12327088
14255,11.554721217,48.12327088
14256,11.5547981324,48.1233347864
14257,11.554721217,48.12327088
14258,11.554721217,48.12327088
14259,11.554721217,48.12327088
14260,11.554721217,48.12327088
14261,11.554721217,48.12327088
14262,11.5547981324,48.1233347864
14263,11.5547981324,48.1233347864
14264,11.5547981324,48.1233347864
14265,11.5547981324,48.1233347864
14266,11.5547981324,48.1233347864
14267,11.5547981324,48.1233347864
14268,11.5547981324,48.1233347864
14269,11.554721217,48.12327088
14270,11.554721217,48.12327088
14271,11.554721217,48.12327088
14272,11.554721217,48.12327088
14273,11.554721217,48.12327088
14274,11.554721217,48.12327088
14275,11.554721217,48.12327088
14276,11.554721217,48.12327088
14277,11.554721217,48.12327088
14278,11.5547981324,48.1233347864
14279,11.5548750478,48.1233986927
14280,11.5547981324,48.1233347864
14281,11.5548750478,48.1233986927
14282,11.5548750478,48.1233986927
14283,11.5550421081,48.1233215993
14284,11.554721217,48.12327088
14285,11.554721217,48.12327088
14286,11.5547981324,48.1233347864
14287,11.5553762194,48.1240500402
14288,11.5565688137,48.1250463168
14289,11.5574126144,48.1257093967
14290,11.5580970471,48.1262136437
14291,11.5577878416,48.1267007901
14292,11.5569860613,48.127453854
14293,11.5561466347,48.1281898006
14294,11.5560681,48.1282517
14295,11.5558842566,48.1283523845
14296,11.5558842566,48.1283523845
14297,11.5557752519,48.1295268319
14298,11.5556737576,48.1308842551
14299,11.5560914755,48.1321289295
14300,11.5556866262,48.1329770383
14301,11.5556907179,48.1342770143
14302,11.5558049672,48.1344556291
14303,11.5559036509,48.1346017251
14304,11.5558096265,48.1346673961
14305,11.5558496641,48.135895236
14306,11.5558887905,48.1370839118
14307,11.5558887905,48.1370839118
14308,11.5559271198,48.1381820155
14309,11.5559485015,48.1387816335
14310,11.5560431197,48.1397620618
14311,11.5566498278,48.142877337
14312,11.5580858987,48.1432031597
14313,11.5602054754,48.1427001537
14314,11.5610696321,48.1420663383
14315,11.5611681448,48.1421422575
14316,11.5615793,48.1418828
14317,11.562635488,48.1415593193
14318,11.562635488,48.1415593193
14319,11.5645451496,48.1409651328
14320,11.5660657674,48.1404701477
14321,11.5660657674,48.1404701477
14322,11.5674118115,48.1404081549
14323,11.5688792444,48.1408694764
14324,11.5706467827,48.1414615592
14325,11.5723973141,48.1413684445
14326,11.5723973141,48.1413684445
14327,11.5724941071,48.1413433223
14328,11.5725909,48.1413182
14329,11.5725909,48.1413182
14330,11.5724941071,48.1413433223
14331,11.5724941071,48.1413433223
14332,11.5723864692,48.1416474129
14333,11.5723864692,48.1416474129
14334,11.5723864692,48.1416474129
14335,11.5723973141,48.1413684445
14336,11.5724941071,48.1413433223
14337,11.5724941071,48.1413433223
14338,11.5725909,48.1413182
14339,11.5725909,48.1413182
14340,11.5724941071,48.1413433223
14341,11.5724941071,48.1413433223
14342,11.5724941071,48.1413433223
14343,11.5725909,48.1413182
14344,11.5724941071,48.1413433223
14345,11.5724941071,48.1413433223
14346,11.5724941071,48.1413433223
14347,11.5723005212,48.1413935668
14348,11.5726876847,48.1412930462
14349,11.5726876847,48.1412930462
14350,11.5733651779,48.1411169696
14351,11.5733651779,48.1411169696
14352,11.5733651779,48.1411169696
14353,11.5732683932,48.1411421234
14354,11.5732683932,48.1411421234
14355,11.5732683932,48.1411421234
14356,11.5732683932,48.1411421234
14357,11.5732683932,48.1411421234
14358,11.5732683932,48.1411421234
14359,11.5732683932,48.1411421234
14360,11.5732683932,48.1411421234
14361,11.5732683932,48.1411421234
14362,11.5732683932,48.1411421234
14363,11.5731716084,48.1411672772
14364,11.5731716084,48.1411672772
14365,11.5731716084,48.1411672772
14366,11.5731716084,48.1411672772
14367,11.5731716084,48.1411672772
14368,11.5732683932,48.1411421234
14369,11.5731716084,48.1411672772
14370,11.5732683932,48.1411421234
14371,11.5732683932,48.1411421234
14372,11.5732683932,48.1411421234
14373,11.5732683932,48.1411421234
14374,11.5731716084,48.1411672772
14375,11.5732683932,48.1411421234
14376,11.5733651779,48.1411169696
14377,11.5733651779,48.1411169696
14378,11.5720101424,48.1414689336
