ID,CorrectedLongitude,CorrectedLatitude,NearestLinkIdentifier,NearestLinkClass
22017,10.9226410567,48.8519074304,264473338,track_grade2
22018,10.9226410567,48.8519074304,264473338,track_grade2
22019,10.9226410567,48.8519074304,264473338,track_grade2
22020,10.9226410567,48.8519074304,264473338,track_grade2
22021,10.9226410567,48.8519074304,264473338,track_grade2
22022,10.9226410567,48.8519074304,264473338,track_grade2
22023,10.9226410567,48.8519074304,264473338,track_grade2
22024,10.9226410567,48.8519074304,264473338,track_grade2
22025,10.9226410567,48.8519074304,264473338,track_grade2
22026,10.9226410567,48.8519074304,264473338,track_grade2
22027,10.9226410567,48.8519074304,264473338,track_grade2
22028,10.9226410567,48.8519074304,264473338,track_grade2
22029,10.9226410567,48.8519074304,264473338,track_grade2
22030,10.9226410567,48.8519074304,264473338,track_grade2
22031,10.9226410567,48.8519074304,264473338,track_grade2
22032,10.9226410567,48.8519074304,264473338,track_grade2
22033,10.9226410567,48.8519074304,264473338,track_grade2
22034,10.9226410567,48.8519074304,264473338,track_grade2
22035,10.9226410567,48.8519074304,264473338,track_grade2
22036,10.9226410567,48.8519074304,264473338,track_grade2
22037,10.9226410567,48.8519074304,264473338,track_grade2
22038,10.9226410567,48.8519074304,264473338,track_grade2
22039,10.9226410567,48.8519074304,264473338,track_grade2
22040,10.9226410567,48.8519074304,264473338,track_grade2
22041,10.9226410567,48.8519074304,264473338,track_grade2
22042,10.9226410567,48.8519074304,264473338,track_grade2
22043,10.9226410567,48.8519074304,264473338,track_grade2
22044,10.9226410567,48.8519074304,264473338,track_grade2
22045,10.9226410567,48.8519074304,264473338,track_grade2
22046,10.9226410567,48.8519074304,264473338,track_grade2
22047,10.9226410567,48.8519074304,264473338,track_grade2
22048,10.9226410567,48.8519074304,264473338,track_grade2
22049,10.9226410567,48.8519074304,264473338,track_grade2
22050,10.9226410567,48.8519074304,264473338,track_grade2
22051,10.9226410567,48.8519074304,264473338,track_grade2
22052,10.9226410567,48.8519074304,264473338,track_grade2
22053,10.9226410567,48.8519074304,264473338,track_grade2
22054,10.9226410567,48.8519074304,264473338,track_grade2
22055,10.9226410567,48.8519074304,264473338,track_grade2
22056,10.9226410567,48.8519074304,264473338,track_grade2
22057,10.9226410567,48.8519074304,264473338,track_grade2
22058,10.9226410567,48.8519074304,264473338,track_grade2
22059,10.9226410567,48.8519074304,264473338,track_grade2
22060,10.9226410567,48.8519074304,264473338,track_grade2
22061,10.9226410567,48.8519074304,264473338,track_grade2
22062,10.9226410567,48.8519074304,264473338,track_grade2
22063,10.9226410567,48.8519074304,264473338,track_grade2
22064,10.9226410567,48.8519074304,264473338,track_grade2
22065,10.9226410567,48.8519074304,264473338,track_grade2
22066,10.9226410567,48.8519074304,264473338,track_grade2
22067,10.9226410567,48.8519074304,264473338,track_grade2
22068,10.9226410567,48.8519074304,264473338,track_grade2
22069,10.9226410567,48.8519074304,264473338,track_grade2
22070,10.9226410567,48.8519074304,264473338,track_grade2
22071,10.9226410567,48.8519074304,264473338,track_grade2
22072,10.9226410567,48.8519074304,264473338,track_grade2
22073,10.9226410567,48.8519074304,264473338,track_grade2
22074,10.9226410567,48.8519074304,264473338,track_grade2
22075,10.9226410567,48.8519074304,264473338,track_grade2
22076,10.9226410567,48.8519074304,264473338,track_grade2
22077,10.9226410567,48.8519074304,264473338,track_grade2
22078,10.9226410567,48.8519074304,264473338,track_grade2
22079,10.9226410567,48.8519074304,264473338,track_grade2
22080,10.9226410567,48.8519074304,264473338,track_grade2
22081,10.9226410567,48.8519074304,264473338,track_grade2
22082,10.9226410567,48.8519074304,264473338,track_grade2
22083,10.9226410567,48.8519074304,264473338,track_grade2
22084,10.9226410567,48.8519074304,264473338,track_grade2
22085,10.9226410567,48.8519074304,264473338,track_grade2
22086,10.9226410567,48.8519074304,264473338,track_grade2
22087,10.9226410567,48.8519074304,264473338,track_grade2
22088,10.9226410567,48.8519074304,264473338,track_grade2
22089,10.9226410567,48.8519074304,264473338,track_grade2
22090,10.9226410567,48.8519074304,264473338,track_grade2
22091,10.9226410567,48.8519074304,264473338,track_grade2
22092,10.9226410567,48.8519074304,264473338,track_grade2
22093,10.9226410567,48.8519074304,264473338,track_grade2
22094,10.9226410567,48.8519074304,264473338,track_grade2
22095,10.9226410567,48.8519074304,264473338,track_grade2
22096,10.9226410567,48.8519074304,264473338,track_grade2
22097,10.9226410567,48.8519074304,264473338,track_grade2
22098,10.9226410567,48.8519074304,264473338,track_grade2
22099,10.9226410567,48.8519074304,264473338,track_grade2
22100,10.9226410567,48.8519074304,264473338,track_grade2
22101,10.9226410567,48.8519074304,264473338,track_grade2
22102,10.9226410567,48.8519074304,264473338,track_grade2
22103,10.9226410567,48.8519074304,264473338,track_grade2
22104,10.9226410567,48.8519074304,264473338,track_grade2
22105,10.9226410567,48.8519074304,264473338,track_grade2
22106,10.9226410567,48.8519074304,264473338,track_grade2
22107,10.9226410567,48.8519074304,264473338,track_grade2
22108,10.9226410567,48.8519074304,264473338,track_grade2
22109,10.9226410567,48.8519074304,264473338,track_grade2
22110,10.9226410567,48.8519074304,264473338,track_grade2
22111,10.9226410567,48.8519074304,264473338,track_grade2
22112,10.9226410567,48.8519074304,264473338,track_grade2
22113,10.9226410567,48.8519074304,264473338,track_grade2
22114,10.9226410567,48.8519074304,264473338,track_grade2
22115,10.9226410567,48.8519074304,264473338,track_grade2
22116,10.9226410567,48.8519074304,264473338,track_grade2
22117,10.9226410567,48.8519074304,264473338,track_grade2
22118,10.9226410567,48.8519074304,264473338,track_grade2
22119,10.9226410567,48.8519074304,264473338,track_grade2
22120,10.9226410567,48.8519074304,264473338,track_grade2
22121,10.9226410567,48.8519074304,264473338,track_grade2
22122,10.9226410567,48.8519074304,264473338,track_grade2
22123,10.9226410567,48.8519074304,264473338,track_grade2
22124,10.9226410567,48.8519074304,264473338,track_grade2
22125,10.9226410567,48.8519074304,264473338,track_grade2
22126,10.9226410567,48.8519074304,264473338,track_grade2
22127,10.9226410567,48.8519074304,264473338,track_grade2
22128,10.9226410567,48.8519074304,264473338,track_grade2
22129,10.9226410567,48.8519074304,264473338,track_grade2
22130,10.9226410567,48.8519074304,264473338,track_grade2
22131,10.9226410567,48.8519074304,264473338,track_grade2
22132,10.9226410567,48.8519074304,264473338,track_grade2
22133,10.9226410567,48.8519074304,264473338,track_grade2
22134,10.9226410567,48.8519074304,264473338,track_grade2
22135,10.9226410567,48.8519074304,264473338,track_grade2
22136,10.9226410567,48.8519074304,264473338,track_grade2
22137,10.9226410567,48.8519074304,264473338,track_grade2
22138,10.9226410567,48.8519074304,264473338,track_grade2
22139,10.9226410567,48.8519074304,264473338,track_grade2
22140,10.9226410567,48.8519074304,264473338,track_grade2
22141,10.9226410567,48.8519074304,264473338,track_grade2
22142,10.9226410567,48.8519074304,264473338,track_grade2
22143,10.9226410567,48.8519074304,264473338,track_grade2
22144,10.9226410567,48.8519074304,264473338,track_grade2
22145,10.9226410567,48.8519074304,264473338,track_grade2
22146,10.9226410567,48.8519074304,264473338,track_grade2
22147,10.9226410567,48.8519074304,264473338,track_grade2
22148,10.9226410567,48.8519074304,264473338,track_grade2
22149,10.9226410567,48.8519074304,264473338,track_grade2
22150,10.9226410567,48.8519074304,264473338,track_grade2
22151,10.9226410567,48.8519074304,264473338,track_grade2
22152,10.9226410567,48.8519074304,264473338,track_grade2
22153,10.9226410567,48.8519074304,264473338,track_grade2
22154,10.9226410567,48.8519074304,264473338,track_grade2
22155,10.9226410567,48.8519074304,264473338,track_grade2
22156,10.9226410567,48.8519074304,264473338,track_grade2
22157,10.9226410567,48.8519074304,264473338,track_grade2
22158,10.9226410567,48.8519074304,264473338,track_grade2
22159,10.9226410567,48.8519074304,264473338,track_grade2
22160,10.9226410567,48.8519074304,264473338,track_grade2
22161,10.9226410567,48.8519074304,264473338,track_grade2
22162,10.9226410567,48.8519074304,264473338,track_grade2
22163,10.9226410567,48.8519074304,264473338,track_grade2
22164,10.9226410567,48.8519074304,264473338,track_grade2
22165,10.9226410567,48.8519074304,264473338,track_grade2
22166,10.9226410567,48.8519074304,264473338,track_grade2
22167,10.9226410567,48.8519074304,264473338,track_grade2
22168,10.9226410567,48.8519074304,264473338,track_grade2
22169,10.9226410567,48.8519074304,264473338,track_grade2
22170,10.9226410567,48.8519074304,264473338,track_grade2
22171,10.9226410567,48.8519074304,264473338,track_grade2
22172,10.9226410567,48.8519074304,264473338,track_grade2
22173,10.9226410567,48.8519074304,264473338,track_grade2
22174,10.9226410567,48.8519074304,264473338,track_grade2
22175,10.9226410567,48.8519074304,264473338,track_grade2
22176,10.9226410567,48.8519074304,264473338,track_grade2
22177,10.9226410567,48.8519074304,264473338,track_grade2
22178,10.9226410567,48.8519074304,264473338,track_grade2
22179,10.9226410567,48.8519074304,264473338,track_grade2
22180,10.9226410567,48.8519074304,264473338,track_grade2
22181,10.9226410567,48.8519074304,264473338,track_grade2
22182,10.9226410567,48.8519074304,264473338,track_grade2
22183,10.9226410567,48.8519074304,264473338,track_grade2
22184,10.9226410567,48.8519074304,264473338,track_grade2
22185,10.9226410567,48.8519074304,264473338,track_grade2
22186,10.9226410567,48.8519074304,264473338,track_grade2
22187,10.9226410567,48.8519074304,264473338,track_grade2
22188,10.9226410567,48.8519074304,264473338,track_grade2
22189,10.9226410567,48.8519074304,264473338,track_grade2
22190,10.9226410567,48.8519074304,264473338,track_grade2
22191,10.9226410567,48.8519074304,264473338,track_grade2
22192,10.9226410567,48.8519074304,264473338,track_grade2
22193,10.9226410567,48.8519074304,264473338,track_grade2
22194,10.9226410567,48.8519074304,264473338,track_grade2
22195,10.9226410567,48.8519074304,264473338,track_grade2
22196,10.9226410567,48.8519074304,264473338,track_grade2
22197,10.9226410567,48.8519074304,264473338,track_grade2
22198,10.9226410567,48.8519074304,264473338,track_grade2
22199,10.9226410567,48.8519074304,264473338,track_grade2
22200,10.9226410567,48.8519074304,264473338,track_grade2
22201,10.9226410567,48.8519074304,264473338,track_grade2
22202,10.9226410567,48.8519074304,264473338,track_grade2
22203,10.9226410567,48.8519074304,264473338,track_grade2
22204,10.9226410567,48.8519074304,264473338,track_grade2
22205,10.9226410567,48.8519074304,264473338,track_grade2
22206,10.9226410567,48.8519074304,264473338,track_grade2
22207,10.9226410567,48.8519074304,264473338,track_grade2
22208,10.9226410567,48.8519074304,264473338,track_grade2
22209,10.9226410567,48.8519074304,264473338,track_grade2
22210,10.9226410567,48.8519074304,264473338,track_grade2
22211,10.9226410567,48.8519074304,264473338,track_grade2
22212,10.9226410567,48.8519074304,264473338,track_grade2
22213,10.9226410567,48.8519074304,264473338,track_grade2
22214,10.9226410567,48.8519074304,264473338,track_grade2
22215,10.9226410567,48.8519074304,264473338,track_grade2
22216,10.9226410567,48.8519074304,264473338,track_grade2
22217,10.9226410567,48.8519074304,264473338,track_grade2
22218,10.9226410567,48.8519074304,264473338,track_grade2
22219,10.9226410567,48.8519074304,264473338,track_grade2
22220,10.9226410567,48.8519074304,264473338,track_grade2
22221,10.9226410567,48.8519074304,264473338,track_grade2
22222,10.9226410567,48.8519074304,264473338,track_grade2
22223,10.9226410567,48.8519074304,264473338,track_grade2
22224,10.9226410567,48.8519074304,264473338,track_grade2
22225,10.9226410567,48.8519074304,264473338,track_grade2
22226,10.9226410567,48.8519074304,264473338,track_grade2
22227,10.9226410567,48.8519074304,264473338,track_grade2
22228,10.9226410567,48.8519074304,264473338,track_grade2
22229,10.9226410567,48.8519074304,264473338,track_grade2
22230,10.9226410567,48.8519074304,264473338,track_grade2
22231,10.9226410567,48.8519074304,264473338,track_grade2
22232,10.9226410567,48.8519074304,264473338,track_grade2
22233,10.9226410567,48.8519074304,264473338,track_grade2
22234,10.9226410567,48.8519074304,264473338,track_grade2
22235,10.9226410567,48.8519074304,264473338,track_grade2
22236,10.9226410567,48.8519074304,264473338,track_grade2
22237,10.9226410567,48.8519074304,264473338,track_grade2
22238,10.9226410567,48.8519074304,264473338,track_grade2
22239,10.9226410567,48.8519074304,264473338,track_grade2
22240,10.9226410567,48.8519074304,264473338,track_grade2
22241,10.9226410567,48.8519074304,264473338,track_grade2
22242,10.9226410567,48.8519074304,264473338,track_grade2
22243,10.9226410567,48.8519074304,264473338,track_grade2
22244,10.9226410567,48.8519074304,264473338,track_grade2
22245,10.9226410567,48.8519074304,264473338,track_grade2
22246,10.9226410567,48.8519074304,264473338,track_grade2
22247,10.9226410567,48.8519074304,264473338,track_grade2
22248,10.9226410567,48.8519074304,264473338,track_grade2
22249,10.9226410567,48.8519074304,264473338,track_grade2
22250,10.9226410567,48.8519074304,264473338,track_grade2
22251,10.9226410567,48.8519074304,264473338,track_grade2
22252,10.9226410567,48.8519074304,264473338,track_grade2
22253,10.9226410567,48.8519074304,264473338,track_grade2
22254,10.9226410567,48.8519074304,264473338,track_grade2
22255,10.9226410567,48.8519074304,264473338,track_grade2
22256,10.9226410567,48.8519074304,264473338,track_grade2
22257,10.9226410567,48.8519074304,264473338,track_grade2
22258,10.9226410567,48.8519074304,264473338,track_grade2
22259,10.9226410567,48.8519074304,264473338,track_grade2
22260,10.9226410567,48.8519074304,264473338,track_grade2
22261,10.9226410567,48.8519074304,264473338,track_grade2
22262,10.9226410567,48.8519074304,264473338,track_grade2
22263,10.9226410567,48.8519074304,264473338,track_grade2
22264,10.9226410567,48.8519074304,264473338,track_grade2
22265,10.9226410567,48.8519074304,264473338,track_grade2
22266,10.9226410567,48.8519074304,264473338,track_grade2
22267,10.9226410567,48.8519074304,264473338,track_grade2
22268,10.9226410567,48.8519074304,264473338,track_grade2
22269,10.9226410567,48.8519074304,264473338,track_grade2
22270,10.9226410567,48.8519074304,264473338,track_grade2
22271,10.9226410567,48.8519074304,264473338,track_grade2
22272,10.9226410567,48.8519074304,264473338,track_grade2
22273,10.9226410567,48.8519074304,264473338,track_grade2
22274,10.9226410567,48.8519074304,264473338,track_grade2
22275,10.9226410567,48.8519074304,264473338,track_grade2
22276,10.9226410567,48.8519074304,264473338,track_grade2
22277,10.9226410567,48.8519074304,264473338,track_grade2
22278,10.9226410567,48.8519074304,264473338,track_grade2
22279,10.9226410567,48.8519074304,264473338,track_grade2
22280,10.9226410567,48.8519074304,264473338,track_grade2
22281,10.9226410567,48.8519074304,264473338,track_grade2
22282,10.9226410567,48.8519074304,264473338,track_grade2
22283,10.9226410567,48.8519074304,264473338,track_grade2
22284,10.9226410567,48.8519074304,264473338,track_grade2
22285,10.9226410567,48.8519074304,264473338,track_grade2
22286,10.9226410567,48.8519074304,264473338,track_grade2
22287,10.9226410567,48.8519074304,264473338,track_grade2
22288,10.9226410567,48.8519074304,264473338,track_grade2
22289,10.9226410567,48.8519074304,264473338,track_grade2
22290,10.9226410567,48.8519074304,264473338,track_grade2
22291,10.9226410567,48.8519074304,264473338,track_grade2
22292,10.9226410567,48.8519074304,264473338,track_grade2
22293,10.9226410567,48.8519074304,264473338,track_grade2
22294,10.9226410567,48.8519074304,264473338,track_grade2
22295,10.9226410567,48.8519074304,264473338,track_grade2
22296,10.9226410567,48.8519074304,264473338,track_grade2
22297,10.9226410567,48.8519074304,264473338,track_grade2
22298,10.9226410567,48.8519074304,264473338,track_grade2
22299,10.9226410567,48.8519074304,264473338,track_grade2
22300,10.9226410567,48.8519074304,264473338,track_grade2
22301,10.9226410567,48.8519074304,264473338,track_grade2
22302,10.9226410567,48.8519074304,264473338,track_grade2
22303,10.9226410567,48.8519074304,264473338,track_grade2
22304,10.9226410567,48.8519074304,264473338,track_grade2
22305,10.9226410567,48.8519074304,264473338,track_grade2
22306,10.9226410567,48.8519074304,264473338,track_grade2
22307,10.9226410567,48.8519074304,264473338,track_grade2
22308,10.9226410567,48.8519074304,264473338,track_grade2
22309,10.9226410567,48.8519074304,264473338,track_grade2
22310,10.9226410567,48.8519074304,264473338,track_grade2
22311,10.9226410567,48.8519074304,264473338,track_grade2
22312,10.9226410567,48.8519074304,264473338,track_grade2
22313,10.9226410567,48.8519074304,264473338,track_grade2
22314,10.9226410567,48.8519074304,264473338,track_grade2
22315,10.9226410567,48.8519074304,264473338,track_grade2
22316,10.9226410567,48.8519074304,264473338,track_grade2
22317,10.9226410567,48.8519074304,264473338,track_grade2
22318,10.9226410567,48.8519074304,264473338,track_grade2
22319,10.9226410567,48.8519074304,264473338,track_grade2
22320,10.9226410567,48.8519074304,264473338,track_grade2
22321,10.9226410567,48.8519074304,264473338,track_grade2
22322,10.9226410567,48.8519074304,264473338,track_grade2
22323,10.9226410567,48.8519074304,264473338,track_grade2
22324,10.9226410567,48.8519074304,264473338,track_grade2
22325,10.9226410567,48.8519074304,264473338,track_grade2
22326,10.9226410567,48.8519074304,264473338,track_grade2
22327,10.9226410567,48.8519074304,264473338,track_grade2
22328,10.9226410567,48.8519074304,264473338,track_grade2
22329,10.9226410567,48.8519074304,264473338,track_grade2
22330,10.9226410567,48.8519074304,264473338,track_grade2
22331,10.9226410567,48.8519074304,264473338,track_grade2
22332,10.9226410567,48.8519074304,264473338,track_grade2
22333,10.9226410567,48.8519074304,264473338,track_grade2
22334,10.9226410567,48.8519074304,264473338,track_grade2
22335,10.9226410567,48.8519074304,264473338,track_grade2
22336,10.9226410567,48.8519074304,264473338,track_grade2
22337,10.9226410567,48.8519074304,264473338,track_grade2
22338,10.9226410567,48.8519074304,264473338,track_grade2
22339,10.9226410567,48.8519074304,264473338,track_grade2
22340,10.9226410567,48.8519074304,264473338,track_grade2
22341,10.9226410567,48.8519074304,264473338,track_grade2
22342,10.9226410567,48.8519074304,264473338,track_grade2
22343,10.9226410567,48.8519074304,264473338,track_grade2
22344,10.9226410567,48.8519074304,264473338,track_grade2
22345,10.9226410567,48.8519074304,264473338,track_grade2
22346,10.9226410567,48.8519074304,264473338,track_grade2
22347,10.9226410567,48.8519074304,264473338,track_grade2
22348,10.9226410567,48.8519074304,264473338,track_grade2
22349,10.9226410567,48.8519074304,264473338,track_grade2
22350,10.9226410567,48.8519074304,264473338,track_grade2
22351,10.9226410567,48.8519074304,264473338,track_grade2
22352,10.9226410567,48.8519074304,264473338,track_grade2
22353,10.9226410567,48.8519074304,264473338,track_grade2
22354,10.9226410567,48.8519074304,264473338,track_grade2
22355,10.9226410567,48.8519074304,264473338,track_grade2
22356,10.9226410567,48.8519074304,264473338,track_grade2
22357,10.9226410567,48.8519074304,264473338,track_grade2
22358,10.9226410567,48.8519074304,264473338,track_grade2
22359,10.9226410567,48.8519074304,264473338,track_grade2
22360,10.9226410567,48.8519074304,264473338,track_grade2
22361,10.9226410567,48.8519074304,264473338,track_grade2
22362,10.9226410567,48.8519074304,264473338,track_grade2
22363,10.9226410567,48.8519074304,264473338,track_grade2
22364,10.9226410567,48.8519074304,264473338,track_grade2
22365,10.9226410567,48.8519074304,264473338,track_grade2
22366,10.9226410567,48.8519074304,264473338,track_grade2
22367,10.9226410567,48.8519074304,264473338,track_grade2
22368,10.9226410567,48.8519074304,264473338,track_grade2
22369,10.9226410567,48.8519074304,264473338,track_grade2
22370,10.9226410567,48.8519074304,264473338,track_grade2
22371,10.9226410567,48.8519074304,264473338,track_grade2
22372,10.9226410567,48.8519074304,264473338,track_grade2
22373,10.9226410567,48.8519074304,264473338,track_grade2
22374,10.9226410567,48.8519074304,264473338,track_grade2
22375,10.9226410567,48.8519074304,264473338,track_grade2
22376,10.9226410567,48.8519074304,264473338,track_grade2
22377,10.9226410567,48.8519074304,264473338,track_grade2
22378,10.9226410567,48.8519074304,264473338,track_grade2
22379,10.9226410567,48.8519074304,264473338,track_grade2
22380,10.9226410567,48.8519074304,264473338,track_grade2
22381,10.9226410567,48.8519074304,264473338,track_grade2
22382,10.9226410567,48.8519074304,264473338,track_grade2
22383,10.9226410567,48.8519074304,264473338,track_grade2
22384,10.9226410567,48.8519074304,264473338,track_grade2
22385,10.9226410567,48.8519074304,264473338,track_grade2
22386,10.9226410567,48.8519074304,264473338,track_grade2
22387,10.9226410567,48.8519074304,264473338,track_grade2
22388,10.9226410567,48.8519074304,264473338,track_grade2
22389,10.9226410567,48.8519074304,264473338,track_grade2
22390,10.9226410567,48.8519074304,264473338,track_grade2
22391,10.9226410567,48.8519074304,264473338,track_grade2
22392,10.9226410567,48.8519074304,264473338,track_grade2
22393,10.9226410567,48.8519074304,264473338,track_grade2
22394,10.9226410567,48.8519074304,264473338,track_grade2
22395,10.9226410567,48.8519074304,264473338,track_grade2
22396,10.9226410567,48.8519074304,264473338,track_grade2
22397,10.9226410567,48.8519074304,264473338,track_grade2
22398,10.9226410567,48.8519074304,264473338,track_grade2
22399,10.9226410567,48.8519074304,264473338,track_grade2
22400,10.9226410567,48.8519074304,264473338,track_grade2
22401,10.9226410567,48.8519074304,264473338,track_grade2
22402,10.9226410567,48.8519074304,264473338,track_grade2
22403,10.9226410567,48.8519074304,264473338,track_grade2
22404,10.9226410567,48.8519074304,264473338,track_grade2
22405,10.9226410567,48.8519074304,264473338,track_grade2
22406,10.9226410567,48.8519074304,264473338,track_grade2
22407,10.9226410567,48.8519074304,264473338,track_grade2
22408,10.9226410567,48.8519074304,264473338,track_grade2
22409,10.9226410567,48.8519074304,264473338,track_grade2
22410,10.9226410567,48.8519074304,264473338,track_grade2
22411,10.9226410567,48.8519074304,264473338,track_grade2
22412,10.9226410567,48.8519074304,264473338,track_grade2
22413,10.9226410567,48.8519074304,264473338,track_grade2
22414,10.9226410567,48.8519074304,264473338,track_grade2
22415,10.9226410567,48.8519074304,264473338,track_grade2
22416,10.9226410567,48.8519074304,264473338,track_grade2
22417,10.9226410567,48.8519074304,264473338,track_grade2
22418,10.9226410567,48.8519074304,264473338,track_grade2
22419,10.9226410567,48.8519074304,264473338,track_grade2
22420,10.9226410567,48.8519074304,264473338,track_grade2
22421,10.9226410567,48.8519074304,264473338,track_grade2
22422,10.9226410567,48.8519074304,264473338,track_grade2
22423,10.9226410567,48.8519074304,264473338,track_grade2
22424,10.9226410567,48.8519074304,264473338,track_grade2
22425,10.9226410567,48.8519074304,264473338,track_grade2
22426,10.9226410567,48.8519074304,264473338,track_grade2
22427,10.9226410567,48.8519074304,264473338,track_grade2
22428,10.9226410567,48.8519074304,264473338,track_grade2
22429,10.9226410567,48.8519074304,264473338,track_grade2
22430,10.9226410567,48.8519074304,264473338,track_grade2
22431,10.9226410567,48.8519074304,264473338,track_grade2
22432,10.9226410567,48.8519074304,264473338,track_grade2
22433,10.9226410567,48.8519074304,264473338,track_grade2
22434,10.9226410567,48.8519074304,264473338,track_grade2
22435,10.9226410567,48.8519074304,264473338,track_grade2
22436,10.9226410567,48.8519074304,264473338,track_grade2
22437,10.9226410567,48.8519074304,264473338,track_grade2
22438,10.9226410567,48.8519074304,264473338,track_grade2
22439,10.9226410567,48.8519074304,264473338,track_grade2
22440,10.9226410567,48.8519074304,264473338,track_grade2
22441,10.9226410567,48.8519074304,264473338,track_grade2
22442,10.9226410567,48.8519074304,264473338,track_grade2
22443,10.9226410567,48.8519074304,264473338,track_grade2
22444,10.9226410567,48.8519074304,264473338,track_grade2
22445,10.9226410567,48.8519074304,264473338,track_grade2
22446,10.9226410567,48.8519074304,264473338,track_grade2
22447,10.9226410567,48.8519074304,264473338,track_grade2
22448,10.9226410567,48.8519074304,264473338,track_grade2
22449,10.9226410567,48.8519074304,264473338,track_grade2
22450,10.9226410567,48.8519074304,264473338,track_grade2
22451,10.9226410567,48.8519074304,264473338,track_grade2
22452,10.9226410567,48.8519074304,264473338,track_grade2
22453,10.9226410567,48.8519074304,264473338,track_grade2
22454,10.9226410567,48.8519074304,264473338,track_grade2
22455,10.9226410567,48.8519074304,264473338,track_grade2
22456,10.9226410567,48.8519074304,264473338,track_grade2
22457,10.9226410567,48.8519074304,264473338,track_grade2
22458,10.9226410567,48.8519074304,264473338,track_grade2
22459,10.9226410567,48.8519074304,264473338,track_grade2
22460,10.9226410567,48.8519074304,264473338,track_grade2
22461,10.9226410567,48.8519074304,264473338,track_grade2
22462,10.9226410567,48.8519074304,264473338,track_grade2
22463,10.9226410567,48.8519074304,264473338,track_grade2
22464,10.9226410567,48.8519074304,264473338,track_grade2
22465,10.9226410567,48.8519074304,264473338,track_grade2
22466,10.9226410567,48.8519074304,264473338,track_grade2
22467,10.9226410567,48.8519074304,264473338,track_grade2
22468,10.9226410567,48.8519074304,264473338,track_grade2
22469,10.9226410567,48.8519074304,264473338,track_grade2
22470,10.9226410567,48.8519074304,264473338,track_grade2
22471,10.9226410567,48.8519074304,264473338,track_grade2
22472,10.9226410567,48.8519074304,264473338,track_grade2
22473,10.9226410567,48.8519074304,264473338,track_grade2
22474,10.9226410567,48.8519074304,264473338,track_grade2
22475,10.9226410567,48.8519074304,264473338,track_grade2
22476,10.9226410567,48.8519074304,264473338,track_grade2
22477,10.9226410567,48.8519074304,264473338,track_grade2
22478,10.9226410567,48.8519074304,264473338,track_grade2
22479,10.9226410567,48.8519074304,264473338,track_grade2
22480,10.9226410567,48.8519074304,264473338,track_grade2
22481,10.9226410567,48.8519074304,264473338,track_grade2
22482,10.9226410567,48.8519074304,264473338,track_grade2
22483,10.9226410567,48.8519074304,264473338,track_grade2
22484,10.9226410567,48.8519074304,264473338,track_grade2
22485,10.9226410567,48.8519074304,264473338,track_grade2
22486,10.9226410567,48.8519074304,264473338,track_grade2
22487,10.9226410567,48.8519074304,264473338,track_grade2
22488,10.9226410567,48.8519074304,264473338,track_grade2
22489,10.9226410567,48.8519074304,264473338,track_grade2
22490,10.9226410567,48.8519074304,264473338,track_grade2
22491,10.9226410567,48.8519074304,264473338,track_grade2
22492,10.9226410567,48.8519074304,264473338,track_grade2
22493,10.9226410567,48.8519074304,264473338,track_grade2
22494,10.9226410567,48.8519074304,264473338,track_grade2
22495,10.9226410567,48.8519074304,264473338,track_grade2
22496,10.9226410567,48.8519074304,264473338,track_grade2
22497,10.9226410567,48.8519074304,264473338,track_grade2
22498,10.9226410567,48.8519074304,264473338,track_grade2
22499,10.9226410567,48.8519074304,264473338,track_grade2
22500,10.9226410567,48.8519074304,264473338,track_grade2
22501,10.9226410567,48.8519074304,264473338,track_grade2
22502,10.9226410567,48.8519074304,264473338,track_grade2
22503,10.9226410567,48.8519074304,264473338,track_grade2
22504,10.9226410567,48.8519074304,264473338,track_grade2
22505,10.9226410567,48.8519074304,264473338,track_grade2
22506,10.9226410567,48.8519074304,264473338,track_grade2
22507,10.9226410567,48.8519074304,264473338,track_grade2
22508,10.9226410567,48.8519074304,264473338,track_grade2
22509,10.9226410567,48.8519074304,264473338,track_grade2
22510,10.9226410567,48.8519074304,264473338,track_grade2
22511,10.9226410567,48.8519074304,264473338,track_grade2
22512,10.9226410567,48.8519074304,264473338,track_grade2
22513,10.9226410567,48.8519074304,264473338,track_grade2
22514,10.9226410567,48.8519074304,264473338,track_grade2
22515,10.9226410567,48.8519074304,264473338,track_grade2
22516,10.9226410567,48.8519074304,264473338,track_grade2
22517,10.9226410567,48.8519074304,264473338,track_grade2
22518,10.9226410567,48.8519074304,264473338,track_grade2
22519,10.9226410567,48.8519074304,264473338,track_grade2
22520,10.9226410567,48.8519074304,264473338,track_grade2
22521,10.9226410567,48.8519074304,264473338,track_grade2
22522,10.9226410567,48.8519074304,264473338,track_grade2
22523,10.9226410567,48.8519074304,264473338,track_grade2
22524,10.9226410567,48.8519074304,264473338,track_grade2
22525,10.9226410567,48.8519074304,264473338,track_grade2
22526,10.9226410567,48.8519074304,264473338,track_grade2
22527,10.9226410567,48.8519074304,264473338,track_grade2
22528,10.9226410567,48.8519074304,264473338,track_grade2
22529,10.9226410567,48.8519074304,264473338,track_grade2
22530,10.9226410567,48.8519074304,264473338,track_grade2
22531,10.9226410567,48.8519074304,264473338,track_grade2
22532,10.9226410567,48.8519074304,264473338,track_grade2
